"d13C","d15N","C_to_N","d13C_corr"
-19.9174598045945,12.1188774345733,4.05735563354118,-18.6327999706592
-23.8209184364195,9.24529476184327,1.93436716404899,-21.7057923204617
-16.8973832118126,17.4355470451076,8.55263631938418,-16.2694915337024
