"cruise","station","decimalLatitude","decimalLongitude","time_UTC","date","average_depth","Fish_Num","abbrevName_fish","uniqueIdentifierFish","scientificName_fish","scientificNameID_fish","vernacularName","d13C","d15N","C_to_N","d13C_corr"
201402,257,42.613333,-66.632,15:15:41,2014-05-14,"179",252,"A. pseudoharengus","201402_257_252_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-20.3468970956987,11.7905382910215,5.08174627655199,-17.9553896266547
201402,193,42.070375,-67.809675,18:20:04,2014-05-07,"193",253,"A. pseudoharengus","201402_193_253_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-20.8970838841834,11.7111967150563,5.64106060400373,-18.0460365800668
201402,193,42.070375,-67.809675,18:20:04,2014-05-07,"193",254,"A. pseudoharengus","201402_193_254_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-18.8794022191354,11.7834842387396,3.60490652797745,-17.9990182186616
201402,275,44.345653,-67.286428,10:21:06,2014-05-16,"141",256,"A. aestivalis","201402_275_256_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.3991214313425,12.3068348062542,4.09393030837839,-17.958887883283
201402,252,42.319635,-67.207295,02:14:00,2014-05-14,"294",257,"A. pseudoharengus","201402_252_257_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-18.1724798722031,11.8972707365024,3.53745431381795,-17.3752241333726
201402,276,44.251378,-67.914183,22:03:14,2014-05-16,"70",258,"A. aestivalis","201402_276_258_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-21.6338605915889,11.5615240775392,3.43629440831581,-20.9642939887625
201402,276,44.251378,-67.914183,22:03:14,2014-05-16,"70",259,"A. aestivalis","201402_276_259_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-20.4634547855202,13.3475415420709,3.39235764627957,-19.8505225979783
201402,260,42.930397,-66.800652,22:15:18,2014-05-14,"196",260,"A. pseudoharengus","201402_260_260_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-19.6833582492767,11.8985528180704,4.67110152733271,-17.6626792197462
201402,306,43.23918,-69.220213,02:56:14,2014-05-21,"173",261,"S. scombrus","201402_306_261_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-21.002241876178,12.1642300578828,3.63923147849513,-20.0801509845185
201402,306,43.23918,-69.220213,02:56:14,2014-05-21,"173",262,"S. scombrus","201402_306_262_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-20.1670582156001,12.3152626677223,3.60912012226533,-19.281533111144
201402,273,44.292867,-67.235202,05:03:19,2014-05-16,"180",263,"A. aestivalis","201402_273_263_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-17.8826894437065,11.9145518117715,3.47378531194957,-17.165366782316
201402,273,44.292867,-67.235202,05:03:19,2014-05-16,"180",264,"A. aestivalis","201402_273_264_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.6763932968476,12.0786326606822,3.48192827257358,-18.948766247376
201402,191,41.896958,-68.926802,09:52:14,2014-05-07,"156",266,"A. aestivalis","201402_191_266_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-18.2670172564815,12.3386979559587,3.3534519238838,-17.7048502086859
201402,191,41.896958,-68.926802,09:52:14,2014-05-07,"156",268,"A. aestivalis","201402_191_268_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-17.7110507343096,13.3497158830229,3.41324730794429,-17.0711009075319
201402,257,42.613333,-66.632,15:15:41,2014-05-14,"179",269,"P. triacanthus","201402_257_269_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-20.2057923161568,12.1356246797503,3.53229699092996,-19.4149575619063
201402,192,41.728652,-68.361758,13:49:42,2014-05-07,"86",270,"C. harengus","201402_192_270_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.8028298352292,11.4135825592096,3.94598470618426,-18.524583596707
201402,192,41.728652,-68.361758,13:49:42,2014-05-07,"86",271,"C. harengus","201402_192_271_C_harengus","Clupea harengus",161722,"Atlantic herring",-20.3483382011373,11.3243579746917,4.57409213968588,-18.4200215385571
201402,274,44.315018,-67.283932,07:03:34,2014-05-16,"164",272,"A. aestivalis","201402_274_272_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.4852149677405,11.6886876168643,3.95943833585521,-18.1919892699211
201402,274,44.315018,-67.283932,07:03:34,2014-05-16,"164",274,"A. aestivalis","201402_274_274_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-20.8625896513695,12.0863183319405,3.36358056905705,-20.2871500159425
201402,356,41.576,-69.586167,15:55:24,2014-05-31,"54",278,"A. aestivalis","201402_356_278_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-21.3425946904951,12.8010149353306,4.5479539625615,-19.4394992186572
201402,356,41.576,-69.586167,15:55:24,2014-05-31,"54",280,"A. aestivalis","201402_356_280_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.6310679462904,13.0053147570938,3.61648034972953,-18.7365768403515
201402,289,43.108452,-67.889833,17:30:16,2014-05-18,"197",282,"A. aestivalis","201402_289_282_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.653350964964,11.4594253130979,3.61760210174496,-18.7574949780764
201402,289,43.108452,-67.889833,17:30:16,2014-05-18,"197",283,"A. aestivalis","201402_289_283_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.374036987734,12.4000696055813,3.53423001325974,-18.5807944788736
201402,296,42.171257,-68.309485,15:04:40,2014-05-19,"192",284,"A. aestivalis","201402_296_284_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-18.8270916801902,13.235452396714,3.39522403475004,-18.2104424172594
201402,296,42.171257,-68.309485,15:04:40,2014-05-19,"192",286,"A. aestivalis","201402_296_286_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.9712941582117,11.9556158811187,3.91603498537544,-18.7265785807777
201402,265,43.522042,-67.427652,07:24:00,2014-05-15,"223",288,"C. harengus","201402_265_288_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.0270456057907,11.5770144443907,3.4577446142659,-18.3300922531324
201402,265,43.522042,-67.427652,07:24:00,2014-05-15,"223",289,"C. harengus","201402_265_289_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.7481530033289,11.4206588775918,3.72603077462385,-18.7223261208806
201402,269,44.024687,-66.958172,18:02:34,2014-05-15,"173",291,"C. harengus","201402_269_291_C_harengus","Clupea harengus",161722,"Atlantic herring",-20.0721642431631,11.7010118554529,3.91603498537544,-18.8274486657291
201402,269,44.024687,-66.958172,18:02:34,2014-05-15,"173",293,"C. harengus","201402_269_293_C_harengus","Clupea harengus",161722,"Atlantic herring",-20.4558361453692,11.8835658853716,3.64556649333665,-19.5260908458721
201402,265,43.522042,-67.427652,07:24:00,2014-05-15,"223",294,"A. pseudoharengus","201402_265_294_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-17.4084297711094,12.2378156838795,3.54368594334325,-16.6034279892337
201402,265,43.522042,-67.427652,07:24:00,2014-05-15,"223",295,"A. pseudoharengus","201402_265_295_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-17.6547588962234,12.5787857718751,3.51001865806854,-16.8917693209984
201402,278,43.933517,-68.06512,05:08:48,2014-05-17,"181",296,"A. aestivalis","201402_278_296_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-16.8973832118126,12.3196449793284,3.22048144891605,-16.5132778675694
201402,278,43.933517,-68.06512,05:08:48,2014-05-17,"181",297,"A. aestivalis","201402_278_297_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-17.0021526292299,12.3811410370482,3.22641735072515,-16.609942950777
201402,260,42.930397,-66.800652,22:15:18,2014-05-14,"196",301,"C. harengus","201402_260_301_C_harengus","Clupea harengus",161722,"Atlantic herring",-21.1284570553281,11.5710791143608,4.9021079221557,-18.8953400664756
201402,295,42.178403,-67.928198,12:29:20,2014-05-19,"234",305,"A. aestivalis","201402_295_305_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-20.1327646313912,12.6399387084182,3.78342114723983,-19.0396678735834
201402,295,42.178403,-67.928198,12:29:20,2014-05-19,"234",306,"A. aestivalis","201402_295_306_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-18.2302125236217,12.5647753612222,3.37388525883861,-17.6413105638581
201402,194,42.085713,-67.67238,20:17:01,2014-05-07,"177",307,"A. pseudoharengus","201402_194_307_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-19.4313930122322,12.3210135808716,4.46051007147255,-17.6137399978145
201402,191,41.896958,-68.926802,09:52:14,2014-05-07,"156",308,"C. harengus","201402_191_308_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.196435657892,11.4916568765622,3.51152289628298,-18.4315604134214
201402,191,41.896958,-68.926802,09:52:14,2014-05-07,"156",309,"C. harengus","201402_191_309_C_harengus","Clupea harengus",161722,"Atlantic herring",-20.3739412219651,11.2783605463061,4.44576414257299,-18.5708615051638
201402,281,43.940893,-68.35406,15:13:08,2014-05-17,"107",311,"A. aestivalis","201402_281_311_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.8715664232927,11.8778631847102,3.29546191540197,-19.3861699593981
201402,281,43.940893,-68.35406,15:13:08,2014-05-17,"107",313,"A. aestivalis","201402_281_313_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.8780414837281,12.8947112632851,3.33694622711592,-19.3375896514438
201402,279,43.79346,-68.133557,07:49:23,2014-05-17,"175",314,"A. aestivalis","201402_279_314_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-20.3216287234996,12.2873471245261,3.229280912021,-19.9255147318101
201402,262,43.302167,-66.8575,03:11:54,2014-05-15,"194",315,"A. pseudoharengus","201402_262_315_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-19.5439820404659,11.7964689025664,4.27905385606906,-17.909107845187
201402,262,43.302167,-66.8575,03:11:54,2014-05-15,"194",316,"A. pseudoharengus","201402_262_316_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-20.4980469835628,12.1419856411705,5.08832516237014,-18.100845615376
201402,271,44.039463,-67.289983,22:32:37,2014-05-15,"199",317,"C. harengus","201402_271_317_C_harengus","Clupea harengus",161722,"Atlantic herring",-20.2517568624576,12.1050943188781,4.13898691488511,-18.7633517855005
201402,271,44.039463,-67.289983,22:32:37,2014-05-15,"199",318,"C. harengus","201402_271_318_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.4189115031198,12.1465463897423,3.7900420509342,-18.3181198232347
201402,256,42.635377,-66.844475,12:04:39,2014-05-14,"223",321,"A. pseudoharengus","201402_256_321_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-19.7894705368101,11.9145050700648,4.54981156341869,-17.8845778541158
201402,256,42.635377,-66.844475,12:04:39,2014-05-14,"223",322,"A. pseudoharengus","201402_256_322_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-20.0397162618799,12.3372352235514,4.91200128859208,-17.7977261864333
201402,189,42.158147,-69.961833,01:04:52,2014-05-07,"140",324,"A. pseudoharengus","201402_189_324_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-17.8375935735688,12.4801915374507,3.29652082512094,-17.3507831916175
201402,189,42.158147,-69.961833,01:04:52,2014-05-07,"140",325,"A. pseudoharengus","201402_189_325_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-17.1168546324772,13.5334089350188,3.21570246249103,-16.7392849383681
201402,216,40.469568,-67.94338,08:45:07,2014-05-10,"126",327,"P. triacanthus","201402_216_327_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-20.9015640132803,11.8102514184503,3.6759989526825,-19.9352325421798
201402,216,40.469568,-67.94338,08:45:07,2014-05-10,"126",328,"P. triacanthus","201402_216_328_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-21.5333960021882,12.0114080752216,3.75856939052533,-20.4693029872528
201402,282,44.088828,-68.100295,18:18:52,2014-05-17,"101",329,"A. aestivalis","201402_282_329_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-20.546489251999,13.6845990567381,3.40511598817627,-19.917036359371
201402,282,44.088828,-68.100295,18:18:52,2014-05-17,"101",330,"A. aestivalis","201402_282_330_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-17.5234829397999,11.7161678027852,3.34293406631627,-16.9751409998425
201402,47,37.857792,-74.131225,01:22:05,2014-04-02,"150",332,"P. triacanthus","201402_47_332_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-17.9550330093461,13.6869273228327,3.40433362605527,-17.3265914101132
201402,47,37.857792,-74.131225,01:22:05,2014-04-02,"150",333,"P. triacanthus","201402_47_333_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-18.2346627550392,13.8493287338085,3.68741520934721,-17.2546846290765
201402,95,39.451993,-72.977242,10:00:39,2014-04-14,"67",335,"A. aestivalis","201402_95_335_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-18.7472207760492,11.6683372018713,3.67393713898896,-17.7833584535753
201402,95,39.451993,-72.977242,10:00:39,2014-04-14,"67",336,"A. aestivalis","201402_95_336_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-18.8576410333892,12.4054344265031,3.51115156344001,-18.0932312058628
201402,68,40.857578,-70.940112,14:04:44,2014-04-11,"55",337,"A. pseudoharengus","201402_68_337_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-17.911191445078,12.2041015557989,3.40658117076953,-17.279845259621
201402,68,40.857578,-70.940112,14:04:44,2014-04-11,"55",338,"A. pseudoharengus","201402_68_338_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-19.4456886020861,13.5420163469567,3.37235214109105,-18.8587869429118
201402,118,39.862978,-73.704657,03:52:17,2014-04-17,"32",340,"A. pseudoharengus","201402_118_340_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-19.5889872210701,13.2106471606444,3.93708542150587,-18.3206776615
201402,118,39.862978,-73.704657,03:52:17,2014-04-17,"32",341,"A. pseudoharengus","201402_118_341_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-18.2558203907772,12.2367513153976,3.47139133569307,-17.5415317457858
201402,116,39.689,-73.642,23:01:50,2014-04-16,"35",347,"A. aestivalis","201402_116_347_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.2062129496402,12.7121986926734,3.7235720167549,-18.1832911868546
201402,116,39.689,-73.642,23:01:50,2014-04-16,"35",348,"A. aestivalis","201402_116_348_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-18.6207702682561,12.1027609145341,3.35918732292825,-18.0510826323852
201402,116,39.689,-73.642,23:01:50,2014-04-16,"35",350,"S. scombrus","201402_116_350_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-19.6637099747696,12.8061479712434,3.29011306814955,-19.1854625546542
201402,116,39.689,-73.642,23:01:50,2014-04-16,"35",351,"S. scombrus","201402_116_351_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-18.971551643143,12.2286411288601,3.25994534543907,-18.5338440405575
201402,127,40.120195,-73.544232,22:07:34,2014-04-17,"42",354,"A. aestivalis","201402_127_354_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.2652074942957,12.8578032821641,3.71815620263757,-18.2486915021687
201402,127,40.120195,-73.544232,22:07:34,2014-04-17,"42",355,"A. aestivalis","201402_127_355_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.4494470577255,12.4876270615108,4.02311897254846,-18.0860021515221
201402,54,38.399692,-73.945853,19:20:35,2014-04-02,"61",356,"S. scombrus","201402_54_356_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-19.306207398632,11.5560656858839,3.40337960685922,-18.6789992939268
201402,54,38.399692,-73.945853,19:20:35,2014-04-02,"61",358,"S. scombrus","201402_54_358_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-20.279269909338,12.255589521139,3.33338065108245,-19.7435231243188
201402,66,40.884782,-71.180503,08:35:56,2014-04-11,"54",359,"A. aestivalis","201402_66_359_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-18.4540636893379,13.0205519601203,3.21033201221811,-18.0838501204556
201402,66,40.884782,-71.180503,08:35:56,2014-04-11,"54",364,"A. pseudoharengus","201402_66_364_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-19.3583937581155,12.3128138742381,3.42806702443273,-18.6993769301407
201402,66,40.884782,-71.180503,08:35:56,2014-04-11,"54",365,"A. pseudoharengus","201402_66_365_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-17.7636856772821,12.6919288127738,3.4890495732918,-17.027066817463
201402,64,41.205317,-71.229198,04:06:09,2014-04-11,"48",366,"A. pseudoharengus","201402_64_366_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-20.0496966187277,13.6541027356703,3.31245047140918,-19.5416706781267
201402,64,41.205317,-71.229198,04:06:09,2014-04-11,"48",367,"A. pseudoharengus","201402_64_367_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-20.0142641123244,16.1680037876521,3.32911584242175,-19.4841516793825
201402,90,39.500727,-72.200213,20:51:02,2014-04-13,"250",368,"S. scombrus","201402_90_368_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-20.4546789590447,13.2716701086386,3.91481355432179,-19.211336289817
201402,70,40.501308,-70.827123,19:10:43,2014-04-11,"78",369,"A. aestivalis","201402_70_369_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.4852339035619,11.554648435301,3.45673181526391,-18.789569825221
201402,70,40.501308,-70.827123,19:10:43,2014-04-11,"78",370,"A. aestivalis","201402_70_370_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-18.4015123158035,12.2987329909152,3.35401289822128,-17.8386091186191
201402,71,40.283668,-70.83104,21:57:09,2014-04-11,"118",372,"P. triacanthus","201402_71_372_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-18.6661315274437,10.8338838736947,3.39671241868096,-18.0475533955284
201402,71,40.283668,-70.83104,21:57:09,2014-04-11,"118",374,"P. triacanthus","201402_71_374_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-20.2115057651128,11.400591897983,3.43755459115074,-19.5403254914829
201402,57,38.587985,-74.289882,01:05:40,2014-04-03,"45",375,"C. harengus","201402_57_375_C_harengus","Clupea harengus",161722,"Atlantic herring",-18.8511724773067,11.5696600833779,3.29829320418261,-18.3619965273792
201402,57,38.587985,-74.289882,01:05:40,2014-04-03,"45",376,"C. harengus","201402_57_376_C_harengus","Clupea harengus",161722,"Atlantic herring",-18.3678544524993,11.9093384019523,3.26475726378395,-17.9236554409581
201402,58,38.8625,-74.457937,03:42:51,2014-04-03,"25",378,"C. harengus","201402_58_378_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.0223711239595,12.1364822733749,3.27269717830444,-18.5674818410609
201402,58,38.8625,-74.457937,03:42:51,2014-04-03,"25",379,"C. harengus","201402_58_379_C_harengus","Clupea harengus",161722,"Atlantic herring",-18.8787397928686,11.5890753450773,3.26986515998148,-18.4276605503711
201402,72,40.20508,-70.877487,23:30:22,2014-04-11,"130",381,"P. triacanthus","201402_72_381_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-18.5680362689892,16.0436156256265,3.27232340248501,-18.1136496544514
201402,72,40.20508,-70.877487,23:30:22,2014-04-11,"130",383,"P. triacanthus","201402_72_383_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-18.0923425964736,17.4355470451076,3.30770175263534,-17.5906304426863
201402,57,38.587985,-74.289882,01:05:40,2014-04-03,"45",384,"A. aestivalis","201402_57_384_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-18.3369109516178,12.8632686555016,3.22587211618326,-17.9454450641052
201402,57,38.587985,-74.289882,01:05:40,2014-04-03,"45",385,"A. aestivalis","201402_57_385_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-18.9048752079192,12.0474815633827,3.22401403545472,-18.5159449972605
201402,56,38.334775,-74.073867,22:40:55,2014-04-02,"63",387,"A. aestivalis","201402_56_387_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.9106501559699,12.8261877038664,4.51875871585665,-18.0358976413634
201402,56,38.334775,-74.073867,22:40:55,2014-04-02,"63",389,"A. aestivalis","201402_56_389_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-18.6088211629307,12.2545247186183,3.65980623812955,-17.6619188480406
201402,74,40.080725,-70.80851,03:43:15,2014-04-12,"142",390,"P. triacanthus","201402_74_390_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-19.2551091861708,11.6092147791116,3.4725936756121,-18.5392964889161
201402,74,40.080725,-70.80851,03:43:15,2014-04-12,"142",392,"P. triacanthus","201402_74_392_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-18.7879756495101,11.9578933883287,3.42206599199589,-18.1366697814386
201402,84,40.185243,-72.201342,07:57:36,2014-04-13,"71",393,"A. aestivalis","201402_84_393_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-17.6661685530709,12.429062347901,3.28945859548189,-17.188796671476
201402,170,40.156118,-68.70138,10:46:21,2014-04-22,"161",394,"P. triacanthus","201402_170_394_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-18.5414747837017,16.6098889822979,3.27578603728299,-18.0824336784879
201402,170,40.156118,-68.70138,10:46:21,2014-04-22,"161",395,"P. triacanthus","201402_170_395_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-21.5436572947674,11.6638128926615,4.37953353178744,-19.8066345883985
201402,51,38.480145,-73.504845,13:29:36,2014-04-02,"291",397,"P. triacanthus","201402_51_397_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-22.4134417415937,11.4401829765397,4.67323223287038,-20.3907556700472
201402,51,38.480145,-73.504845,13:29:36,2014-04-02,"291",398,"P. triacanthus","201402_51_398_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-21.4395805498553,11.505554651502,4.91242623116815,-19.197209755578
201402,71,40.283668,-70.83104,21:57:09,2014-04-11,"118",400,"P. triacanthus","201402_71_400_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-18.9034740665579,12.6656735493013,3.24109358088592,-18.4912906453508
201402,71,40.283668,-70.83104,21:57:09,2014-04-11,"118",402,"P. triacanthus","201402_71_402_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-22.1816314624496,12.061411865991,3.28831317271284,-21.7057923204617
201402,69,40.654117,-70.757133,16:56:28,2014-04-11,"64",403,"A. pseudoharengus","201402_69_403_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-18.1894783819579,13.56788061453,3.29280333330582,-17.7076338152619
201402,74,40.080725,-70.80851,03:43:15,2014-04-12,"142",404,"P. triacanthus","201402_74_404_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-18.897819938784,15.0302027768206,3.85660148875384,-17.720410202176
201402,74,40.080725,-70.80851,03:43:15,2014-04-12,"142",405,"P. triacanthus","201402_74_405_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-20.6415845975605,13.3606591787509,4.45928046726926,-18.8251449497817
201402,118,39.862978,-73.704657,03:52:17,2014-04-17,"32",406,"A. aestivalis","201402_118_406_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.2196459723902,12.5252601925,3.85080907631038,-18.0488512750999
201402,118,39.862978,-73.704657,03:52:17,2014-04-17,"32",407,"A. aestivalis","201402_118_407_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-19.1950146014381,12.272799990523,3.3829609938466,-18.5942898674697
201402,182,41.339215,-69.328308,20:21:26,2014-04-23,"79",408,"A. pseudoharengus","201402_182_408_A_pseudoharengus","Alosa pseudoharengus",161706,"Alewife",-19.2804808216195,13.5961571633926,3.88415927687165,-18.0717350596344
201402,48,38.212388,-73.807907,05:02:23,2014-04-02,"116",412,"P. triacanthus","201402_48_412_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-19.2707133952428,11.6717270759929,3.4203577913841,-18.6216049330283
201402,48,38.212388,-73.807907,05:02:23,2014-04-02,"116",413,"P. triacanthus","201402_48_413_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-19.7997490423285,11.5096897799146,4.01122285895845,-18.4493368985512
201402,65,40.904167,-71.295833,06:55:08,2014-04-11,"57",415,"C. harengus","201402_65_415_C_harengus","Clupea harengus",161722,"Atlantic herring",-19.0862109329612,12.1552356528686,3.24480950309043,-18.6689846441073
201402,49,38.27177,-73.67906,07:12:08,2014-04-02,"133",417,"P. triacanthus","201402_49_417_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-19.8069750213526,13.1578562928102,3.98417665922229,-18.4863376946521
201402,49,38.27177,-73.67906,07:12:08,2014-04-02,"133",418,"P. triacanthus","201402_49_418_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-18.2700721914412,13.8517865505596,3.55884006886877,-17.4462902157226
201402,79,40.160703,-71.566622,19:01:58,2014-04-12,"86",420,"S. scombrus","201402_79_420_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-20.0235555772083,12.1986054528799,3.37245306402343,-19.4365222131702
201402,45,38.119667,-74.523333,19:31:04,2014-04-01,"41",423,"C. harengus","201402_45_423_C_harengus","Clupea harengus",161722,"Atlantic herring",-18.6179570093729,12.7637215569065,3.3015623797138,-18.1244210723195
201402,45,38.119667,-74.523333,19:31:04,2014-04-01,"41",424,"C. harengus","201402_45_424_C_harengus","Clupea harengus",161722,"Atlantic herring",-18.6612321245605,12.6400458059683,3.36166829752269,-18.0882952685597
201402,78,40.218308,-71.456763,17:13:50,2014-04-12,"87",426,"S. scombrus","201402_78_426_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-19.9096070877571,12.5230466026242,3.35721111061128,-19.3425093252369
201402,78,40.218308,-71.456763,17:13:50,2014-04-12,"87",427,"S. scombrus","201402_78_427_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-18.9862869485152,12.356216075314,3.34570738971685,-18.4342954193055
201402,69,40.654117,-70.757133,16:56:28,2014-04-11,"64",429,"A. aestivalis","201402_69_429_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-18.5745149561328,12.1570434284598,3.33756855681047,-18.0332424280878
201402,69,40.654117,-70.757133,16:56:28,2014-04-11,"64",430,"A. aestivalis","201402_69_430_A_aestivalis","Alosa aestivalis",161703,"Blueback herring",-18.8632020897867,11.3765412482994,3.3497112709445,-18.3059469365151
201402,73,40.181438,-70.937585,01:11:02,2014-04-12,"135",432,"P. triacanthus","201402_73_432_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-18.1869543269998,16.4367575038491,3.32062393025041,-17.668082311596
201402,73,40.181438,-70.937585,01:11:02,2014-04-12,"135",433,"P. triacanthus","201402_73_433_P_triacanthus","Peprilus triacanthus",172567,"Atlantic butterfish",-18.5605706616277,14.3378950921667,3.35706090541542,-17.9936698089335
201402,65,40.904167,-71.295833,06:55:08,2014-04-11,"57",434,"C. harengus","201402_65_434_C_harengus","Clupea harengus",161722,"Atlantic herring",-18.8280535456746,12.8023541442519,3.43488657530166,-18.1602903804804
201402,65,40.904167,-71.295833,06:55:08,2014-04-11,"57",435,"C. harengus","201402_65_435_C_harengus","Clupea harengus",161722,"Atlantic herring",-18.837133583651,12.5379619312541,3.4725936756121,-18.1213208863963
201402,85,39.989777,-72.158902,10:00:19,2014-04-13,"85",437,"S. scombrus","201402_85_437_S_scombrus","Scomber scombrus",172414,"Atlantic mackerel",-19.7486608507972,11.7401810939089,3.29464953875659,-19.2643494276214
